x;y
-84;51
-84;51
-84;51
-83;51
-83;51
-83;51
-82;51
-80;51
-79;51
-78;50
-77;49
-74;46
-73;45
-72;44
-70;43
-68;40
-66;39
-65;38
-63;36
-60;34
-59;33
-56;31
-52;30
-51;29
-47;29
-41;28
-38;27
-35;27
-32;26
-28;26
-19;25
-15;25
-10;25
-6;25
3;25
8;25
12;25
17;25
26;25
28;25
31;25
33;25
38;25
41;25
44;25
49;25
52;24
55;24
58;24
63;23
69;22
72;22
78;21
82;20
84;20
89;18
92;17
94;16
98;14
101;12
104;11
107;9
110;8
112;6
114;5
115;3
115;1
115;0
115;-3
115;-7
