x;y
-111;-123
-111;-118
-111;-113
-111;-104
-111;-99
-111;-96
-111;-94
-108;-90
-103;-88
-99;-86
-95;-85
-88;-85
-84;-85
-81;-86
-77;-88
-69;-91
-65;-93
-61;-94
-57;-96
-49;-99
-45;-101
-41;-102
-37;-104
-30;-105
-26;-105
-23;-105
-19;-105
-15;-105
-8;-105
-4;-105
-1;-105
2;-105
9;-105
13;-105
17;-105
20;-105
27;-105
32;-105
37;-105
46;-105
51;-105
56;-105
62;-106
65;-107
68;-108
71;-110
76;-112
78;-113
80;-113
82;-113
84;-113
88;-113
90;-113
91;-115
94;-118
96;-119
97;-121
100;-122
102;-122
104;-122
108;-122
110;-122
110;-122
110;-122
110;-122
110;-122
